Alert ID,Ticker,Name,Description,Time
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""6281.25"",
    ""time"": ""2025-07-03T08:05:00Z""
}",2025-07-03T08:05:00Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3363.5"",
    ""time"": ""2025-07-03T08:03:00Z""
}",2025-07-03T08:03:00Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3363.9"",
    ""time"": ""2025-07-03T07:52:42Z""
}",2025-07-03T07:52:42Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3365.0"",
    ""time"": ""2025-07-03T07:51:00Z""
}",2025-07-03T07:51:00Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109905"",
    ""time"": ""2025-07-03T07:48:50Z""
}",2025-07-03T07:48:50Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109955"",
    ""time"": ""2025-07-03T07:48:23Z""
}",2025-07-03T07:48:23Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""110010"",
    ""time"": ""2025-07-03T07:41:01Z""
}",2025-07-03T07:41:01Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""110060"",
    ""time"": ""2025-07-03T07:39:03Z""
}",2025-07-03T07:39:03Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3368.5"",
    ""time"": ""2025-07-03T07:33:16Z""
}",2025-07-03T07:33:16Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3367.5"",
    ""time"": ""2025-07-03T07:33:01Z""
}",2025-07-03T07:33:01Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109915"",
    ""time"": ""2025-07-03T07:29:07Z""
}",2025-07-03T07:29:07Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""6284.00"",
    ""time"": ""2025-07-03T07:27:13Z""
}",2025-07-03T07:27:13Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109850"",
    ""time"": ""2025-07-03T07:27:05Z""
}",2025-07-03T07:27:05Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3366.3"",
    ""time"": ""2025-07-03T07:22:12Z""
}",2025-07-03T07:22:12Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3367.3"",
    ""time"": ""2025-07-03T07:21:00Z""
}",2025-07-03T07:21:00Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""6281.50"",
    ""time"": ""2025-07-03T07:20:00Z""
}",2025-07-03T07:20:00Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""6280.75"",
    ""time"": ""2025-07-03T07:00:01Z""
}",2025-07-03T07:00:01Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3372.6"",
    ""time"": ""2025-07-03T06:59:12Z""
}",2025-07-03T06:59:12Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3371.5"",
    ""time"": ""2025-07-03T06:57:00Z""
}",2025-07-03T06:57:00Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3368.8"",
    ""time"": ""2025-07-03T06:51:05Z""
}",2025-07-03T06:51:05Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""110215"",
    ""time"": ""2025-07-03T06:48:45Z""
}",2025-07-03T06:48:45Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3367.6"",
    ""time"": ""2025-07-03T06:48:00Z""
}",2025-07-03T06:48:00Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""110125"",
    ""time"": ""2025-07-03T06:45:02Z""
}",2025-07-03T06:45:02Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""6283.50"",
    ""time"": ""2025-07-03T06:45:01Z""
}",2025-07-03T06:45:01Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""110100"",
    ""time"": ""2025-07-03T06:43:08Z""
}",2025-07-03T06:43:08Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""110045"",
    ""time"": ""2025-07-03T06:39:21Z""
}",2025-07-03T06:39:21Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""110070"",
    ""time"": ""2025-07-03T06:30:44Z""
}",2025-07-03T06:30:44Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""110120"",
    ""time"": ""2025-07-03T06:30:01Z""
}",2025-07-03T06:30:01Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3369.9"",
    ""time"": ""2025-07-03T06:25:48Z""
}",2025-07-03T06:25:48Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""110020"",
    ""time"": ""2025-07-03T06:21:39Z""
}",2025-07-03T06:21:39Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""110075"",
    ""time"": ""2025-07-03T06:21:39Z""
}",2025-07-03T06:21:39Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3371.0"",
    ""time"": ""2025-07-03T06:21:00Z""
}",2025-07-03T06:21:00Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109910"",
    ""time"": ""2025-07-03T06:12:11Z""
}",2025-07-03T06:12:11Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109960"",
    ""time"": ""2025-07-03T06:09:07Z""
}",2025-07-03T06:09:07Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3372.0"",
    ""time"": ""2025-07-03T06:06:12Z""
}",2025-07-03T06:06:12Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3373.0"",
    ""time"": ""2025-07-03T06:06:00Z""
}",2025-07-03T06:06:00Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109900"",
    ""time"": ""2025-07-03T06:04:25Z""
}",2025-07-03T06:04:25Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3368.2"",
    ""time"": ""2025-07-03T05:52:41Z""
}",2025-07-03T05:52:41Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109950"",
    ""time"": ""2025-07-03T05:51:19Z""
}",2025-07-03T05:51:19Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3367.2"",
    ""time"": ""2025-07-03T05:51:01Z""
}",2025-07-03T05:51:01Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""6277.50"",
    ""time"": ""2025-07-03T05:49:01Z""
}",2025-07-03T05:49:01Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3364.3"",
    ""time"": ""2025-07-03T05:42:16Z""
}",2025-07-03T05:42:16Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109950"",
    ""time"": ""2025-07-03T05:42:06Z""
}",2025-07-03T05:42:06Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3363.3"",
    ""time"": ""2025-07-03T05:39:04Z""
}",2025-07-03T05:39:04Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109885"",
    ""time"": ""2025-07-03T05:39:01Z""
}",2025-07-03T05:39:01Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109735"",
    ""time"": ""2025-07-03T05:19:04Z""
}",2025-07-03T05:19:04Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109795"",
    ""time"": ""2025-07-03T05:18:09Z""
}",2025-07-03T05:18:09Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3364.1"",
    ""time"": ""2025-07-03T05:15:03Z""
}",2025-07-03T05:15:03Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3363.1"",
    ""time"": ""2025-07-03T05:09:00Z""
}",2025-07-03T05:09:00Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109540"",
    ""time"": ""2025-07-03T05:08:20Z""
}",2025-07-03T05:08:20Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109490"",
    ""time"": ""2025-07-03T05:06:04Z""
}",2025-07-03T05:06:04Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""6280.25"",
    ""time"": ""2025-07-03T05:00:00Z""
}",2025-07-03T05:00:03Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109405"",
    ""time"": ""2025-07-03T04:54:30Z""
}",2025-07-03T04:54:30Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109465"",
    ""time"": ""2025-07-03T04:54:01Z""
}",2025-07-03T04:54:01Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3361.5"",
    ""time"": ""2025-07-03T04:52:26Z""
}",2025-07-03T04:52:26Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3362.6"",
    ""time"": ""2025-07-03T04:51:01Z""
}",2025-07-03T04:51:01Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109535"",
    ""time"": ""2025-07-03T04:42:15Z""
}",2025-07-03T04:42:15Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109590"",
    ""time"": ""2025-07-03T04:33:29Z""
}",2025-07-03T04:33:29Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""6282.00"",
    ""time"": ""2025-07-03T04:26:38Z""
}",2025-07-03T04:26:38Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109580"",
    ""time"": ""2025-07-03T04:22:42Z""
}",2025-07-03T04:22:42Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3361.5"",
    ""time"": ""2025-07-03T04:22:42Z""
}",2025-07-03T04:22:42Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109525"",
    ""time"": ""2025-07-03T04:21:20Z""
}",2025-07-03T04:21:20Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3360.5"",
    ""time"": ""2025-07-03T04:18:02Z""
}",2025-07-03T04:18:02Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""109270"",
    ""time"": ""2025-07-03T04:06:16Z""
}",2025-07-03T04:06:16Z
2557755719,"CME:MBT1!, 3m",,"{
    ""ticker"": ""MBT1!"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""109220"",
    ""time"": ""2025-07-03T04:06:16Z""
}",2025-07-03T04:06:16Z
2554581316,"CME_MINI:MESU2025, 5m",,"{
    ""ticker"": ""MESU2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""6279.50"",
    ""time"": ""2025-07-03T04:05:03Z""
}",2025-07-03T04:05:03Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""sell"",
    ""orderType"": ""Market"",
    ""sentiment"": ""flat"",
    ""quantity"": ""1"",
    ""price"": ""3359.3"",
    ""time"": ""2025-07-03T04:02:46Z""
}",2025-07-03T04:02:46Z
2557752895,"COMEX_MINI:MGCQ2025, 3m",,"{
    ""ticker"": ""MGCQ2025"",
    ""action"": ""buy"",
    ""orderType"": ""Market"",
    ""sentiment"": ""long"",
    ""quantity"": ""1"",
    ""price"": ""3358.2"",
    ""time"": ""2025-07-03T03:57:00Z""
}",2025-07-03T03:57:00Z
